index,Test_Time,Step_Time,Cycle_Index,Step_Index,Voltage,Test_Time,Step_Time,Cycle_Index,Step_Index,Current,Test_Time,Step_Time,Cycle_Index,Step_Index,Charge_Capacity,Test_Time,Step_Time,Cycle_Index,Step_Index,Discharge_Capacity,Test_Time,Step_Time,Cycle_Index,Step_Index,Charge_Energy,Test_Time,Step_Time,Cycle_Index,Step_Index,Discharge_Energy,Test_Time,Step_Time,Cycle_Index,Step_Index,dV/dt
22,2760.0021,2760.002,1,1,3.58056116104126,2760.0021,2760.002,1,1,0,2760.0021,2760.002,1,1,0,2760.0021,2760.002,1,1,0,2760.0021,2760.002,1,1,0,2760.0021,2760.002,1,1,0,2760.0021,2760.002,1,1,-8.58306884765625E-05
23,2880.0047,2880.0046,1,1,3.58064985275269,2880.0047,2880.0046,1,1,0,2880.0047,2880.0046,1,1,0,2880.0047,2880.0046,1,1,0,2880.0047,2880.0046,1,1,0,2880.0047,2880.0046,1,1,0,2880.0047,2880.0046,1,1,-1.62124633789062E-05
24,3000.0061,3000.006,1,1,3.58062887191772,3000.0061,3000.006,1,1,0,3000.0061,3000.006,1,1,0,3000.0061,3000.006,1,1,0,3000.0061,3000.006,1,1,0,3000.0061,3000.006,1,1,0,3000.0061,3000.006,1,1,-5.53131103515625E-05
25,3120.0016,3120.0015,1,1,3.58070993423462,3120.0016,3120.0015,1,1,0,3120.0016,3120.0015,1,1,0,3120.0016,3120.0015,1,1,0,3120.0016,3120.0015,1,1,0,3120.0016,3120.0015,1,1,0,3120.0016,3120.0015,1,1,-2.19345092773437E-05
26,3240.0013,3240.0012,1,1,3.58070230484009,3240.0013,3240.0012,1,1,0,3240.0013,3240.0012,1,1,0,3240.0013,3240.0012,1,1,0,3240.0013,3240.0012,1,1,0,3240.0013,3240.0012,1,1,0,3240.0013,3240.0012,1,1,6.19888305664062E-05
27,3360.0023,3360.0022,1,1,3.58063173294067,3360.0023,3360.0022,1,1,0,3360.0023,3360.0022,1,1,0,3360.0023,3360.0022,1,1,0,3360.0023,3360.0022,1,1,0,3360.0023,3360.0022,1,1,0,3360.0023,3360.0022,1,1,-5.43594360351562E-05
28,3480.0057,3480.0056,1,1,3.58071947097778,3480.0057,3480.0056,1,1,0,3480.0057,3480.0056,1,1,0,3480.0057,3480.0056,1,1,0,3480.0057,3480.0056,1,1,0,3480.0057,3480.0056,1,1,0,3480.0057,3480.0056,1,1,-3.71932983398437E-05
29,3600.0063,3600.0062,1,1,3.58063840866089,3600.0063,3600.0062,1,1,0,3600.0063,3600.0062,1,1,0,3600.0063,3600.0062,1,1,0,3600.0063,3600.0062,1,1,0,3600.0063,3600.0062,1,1,0,3600.0063,3600.0062,1,1,2.57492065429687E-05
30,3720.0039,3720.0038,1,1,3.58069658279419,3720.0039,3720.0038,1,1,0,3720.0039,3720.0038,1,1,0,3720.0039,3720.0038,1,1,0,3720.0039,3720.0038,1,1,0,3720.0039,3720.0038,1,1,0,3720.0039,3720.0038,1,1,-6.4849853515625E-05
31,3840.0012,3840.0011,1,1,3.58067274093628,3840.0012,3840.0011,1,1,0,3840.0012,3840.0011,1,1,0,3840.0012,3840.0011,1,1,0,3840.0012,3840.0011,1,1,0,3840.0012,3840.0011,1,1,0,3840.0012,3840.0011,1,1,2.95639038085937E-05
32,3960.0018,3960.0017,1,1,3.58069658279419,3960.0018,3960.0017,1,1,0,3960.0018,3960.0017,1,1,0,3960.0018,3960.0017,1,1,0,3960.0018,3960.0017,1,1,0,3960.0018,3960.0017,1,1,0,3960.0018,3960.0017,1,1,7.2479248046875E-05
33,4080.0008,4080.0007,1,1,3.58058977127075,4080.0008,4080.0007,1,1,0,4080.0008,4080.0007,1,1,0,4080.0008,4080.0007,1,1,0,4080.0008,4080.0007,1,1,0,4080.0008,4080.0007,1,1,0,4080.0008,4080.0007,1,1,-2.86102294921875E-05
34,4200.0031,4200.003,1,1,3.58064603805542,4200.0031,4200.003,1,1,0,4200.0031,4200.003,1,1,0,4200.0031,4200.003,1,1,0,4200.0031,4200.003,1,1,0,4200.0031,4200.003,1,1,0,4200.0031,4200.003,1,1,9.1552734375E-05
35,4320.0035,4320.0034,1,1,3.58063268661499,4320.0035,4320.0034,1,1,0,4320.0035,4320.0034,1,1,0,4320.0035,4320.0034,1,1,0,4320.0035,4320.0034,1,1,0,4320.0035,4320.0034,1,1,0,4320.0035,4320.0034,1,1,5.43594360351562E-05
36,4440.0056,4440.0055,1,1,3.58068418502808,4440.0056,4440.0055,1,1,0,4440.0056,4440.0055,1,1,0,4440.0056,4440.0055,1,1,0,4440.0056,4440.0055,1,1,0,4440.0056,4440.0055,1,1,0,4440.0056,4440.0055,1,1,3.33786010742187E-05
37,4560.0011,4560.001,1,1,3.58062982559204,4560.0011,4560.001,1,1,0,4560.0011,4560.001,1,1,0,4560.0011,4560.001,1,1,0,4560.0011,4560.001,1,1,0,4560.0011,4560.001,1,1,0,4560.0011,4560.001,1,1,2.19345092773437E-05
38,4680.0032,4680.0031,1,1,3.58064794540405,4680.0032,4680.0031,1,1,0,4680.0032,4680.0031,1,1,0,4680.0032,4680.0031,1,1,0,4680.0032,4680.0031,1,1,0,4680.0032,4680.0031,1,1,0,4680.0032,4680.0031,1,1,5.7220458984375E-06
39,4800.0011,4800.001,1,1,3.5806622505188,4800.0011,4800.001,1,1,0,4800.0011,4800.001,1,1,0,4800.0011,4800.001,1,1,0,4800.0011,4800.001,1,1,0,4800.0011,4800.001,1,1,0,4800.0011,4800.001,1,1,5.7220458984375E-06
40,4920.0032,4920.0031,1,1,3.58067083358765,4920.0032,4920.0031,1,1,0,4920.0032,4920.0031,1,1,0,4920.0032,4920.0031,1,1,0,4920.0032,4920.0031,1,1,0,4920.0032,4920.0031,1,1,0,4920.0032,4920.0031,1,1,6.67572021484375E-05
41,5040.0034,5040.0033,1,1,3.58063554763794,5040.0034,5040.0033,1,1,0,5040.0034,5040.0033,1,1,0,5040.0034,5040.0033,1,1,0,5040.0034,5040.0033,1,1,0,5040.0034,5040.0033,1,1,0,5040.0034,5040.0033,1,1,-2.19345092773437E-05
42,5160.0051,5160.005,1,1,3.58062601089478,5160.0051,5160.005,1,1,0,5160.0051,5160.005,1,1,0,5160.0051,5160.005,1,1,0,5160.0051,5160.005,1,1,0,5160.0051,5160.005,1,1,0,5160.0051,5160.005,1,1,0.000106811523438
43,5280.0034,5280.0033,1,1,3.58071374893188,5280.0034,5280.0033,1,1,0,5280.0034,5280.0033,1,1,0,5280.0034,5280.0033,1,1,0,5280.0034,5280.0033,1,1,0,5280.0034,5280.0033,1,1,0,5280.0034,5280.0033,1,1,0.000102043151855
44,5400.002,5400.0019,1,1,3.58063650131226,5400.002,5400.0019,1,1,0,5400.002,5400.0019,1,1,0,5400.002,5400.0019,1,1,0,5400.002,5400.0019,1,1,0,5400.002,5400.0019,1,1,0,5400.002,5400.0019,1,1,-2.86102294921875E-05
45,5520.0006,5520.0005,1,1,3.58068132400513,5520.0006,5520.0005,1,1,0,5520.0006,5520.0005,1,1,0,5520.0006,5520.0005,1,1,0,5520.0006,5520.0005,1,1,0,5520.0006,5520.0005,1,1,0,5520.0006,5520.0005,1,1,-7.82012939453125E-05
46,5640.0048,5640.0047,1,1,3.58070611953735,5640.0048,5640.0047,1,1,0,5640.0048,5640.0047,1,1,0,5640.0048,5640.0047,1,1,0,5640.0048,5640.0047,1,1,0,5640.0048,5640.0047,1,1,0,5640.0048,5640.0047,1,1,6.29425048828125E-05
47,5760.0044,5760.0043,1,1,3.58071756362915,5760.0044,5760.0043,1,1,0,5760.0044,5760.0043,1,1,0,5760.0044,5760.0043,1,1,0,5760.0044,5760.0043,1,1,0,5760.0044,5760.0043,1,1,0,5760.0044,5760.0043,1,1,-3.814697265625E-06
48,5880.0031,5880.003,1,1,3.58073663711548,5880.0031,5880.003,1,1,0,5880.0031,5880.003,1,1,0,5880.0031,5880.003,1,1,0,5880.0031,5880.003,1,1,0,5880.0031,5880.003,1,1,0,5880.0031,5880.003,1,1,3.4332275390625E-05
49,6000.0033,6000.0032,1,1,3.5807728767395,6000.0033,6000.0032,1,1,0,6000.0033,6000.0032,1,1,0,6000.0033,6000.0032,1,1,0,6000.0033,6000.0032,1,1,0,6000.0033,6000.0032,1,1,0,6000.0033,6000.0032,1,1,6.103515625E-05
50,6120.001,6120.0009,1,1,3.58067560195923,6120.001,6120.0009,1,1,0,6120.001,6120.0009,1,1,0,6120.001,6120.0009,1,1,0,6120.001,6120.0009,1,1,0,6120.001,6120.0009,1,1,0,6120.001,6120.0009,1,1,-0.000105857849121
51,6240.0028,6240.0027,1,1,3.58064031600952,6240.0028,6240.0027,1,1,0,6240.0028,6240.0027,1,1,0,6240.0028,6240.0027,1,1,0,6240.0028,6240.0027,1,1,0,6240.0028,6240.0027,1,1,0,6240.0028,6240.0027,1,1,-7.62939453125E-05
52,6360.0055,6360.0054,1,1,3.58063364028931,6360.0055,6360.0054,1,1,0,6360.0055,6360.0054,1,1,0,6360.0055,6360.0054,1,1,0,6360.0055,6360.0054,1,1,0,6360.0055,6360.0054,1,1,0,6360.0055,6360.0054,1,1,-4.1961669921875E-05
53,6480.0056,6480.0055,1,1,3.5806679725647,6480.0056,6480.0055,1,1,0,6480.0056,6480.0055,1,1,0,6480.0056,6480.0055,1,1,0,6480.0056,6480.0055,1,1,0,6480.0056,6480.0055,1,1,0,6480.0056,6480.0055,1,1,8.392333984375E-05
54,6600.0032,6600.0031,1,1,3.58064413070679,6600.0032,6600.0031,1,1,0,6600.0032,6600.0031,1,1,0,6600.0032,6600.0031,1,1,0,6600.0032,6600.0031,1,1,0,6600.0032,6600.0031,1,1,0,6600.0032,6600.0031,1,1,-2.09808349609375E-05
55,6720.0037,6720.0036,1,1,3.5807204246521,6720.0037,6720.0036,1,1,0,6720.0037,6720.0036,1,1,0,6720.0037,6720.0036,1,1,0,6720.0037,6720.0036,1,1,0,6720.0037,6720.0036,1,1,0,6720.0037,6720.0036,1,1,-3.62396240234375E-05
56,6840.0004,6840.0003,1,1,3.58061838150024,6840.0004,6840.0003,1,1,0,6840.0004,6840.0003,1,1,0,6840.0004,6840.0003,1,1,0,6840.0004,6840.0003,1,1,0,6840.0004,6840.0003,1,1,0,6840.0004,6840.0003,1,1,-3.0517578125E-05
57,6960.0035,6960.0034,1,1,3.58064699172974,6960.0035,6960.0034,1,1,0,6960.0035,6960.0034,1,1,0,6960.0035,6960.0034,1,1,0,6960.0035,6960.0034,1,1,0,6960.0035,6960.0034,1,1,0,6960.0035,6960.0034,1,1,-5.7220458984375E-05
58,7080.0032,7080.0031,1,1,3.58071660995483,7080.0032,7080.0031,1,1,0,7080.0032,7080.0031,1,1,0,7080.0032,7080.0031,1,1,0,7080.0032,7080.0031,1,1,0,7080.0032,7080.0031,1,1,0,7080.0032,7080.0031,1,1,2.38418579101562E-05
59,7200.0016,7200.0015,1,1,3.5806565284729,7200.0016,7200.0015,1,1,0,7200.0016,7200.0015,1,1,0,7200.0016,7200.0015,1,1,0,7200.0016,7200.0015,1,1,0,7200.0016,7200.0015,1,1,0,7200.0016,7200.0015,1,1,-0.000102996826172
60,7200.0033,7200.0032,1,1,3.58066320419312,7200.0033,7200.0032,1,1,0,7200.0033,7200.0032,1,1,0,7200.0033,7200.0032,1,1,0,7200.0033,7200.0032,1,1,0,7200.0033,7200.0032,1,1,0,7367.735284,120.0013,1,3,0.0001220703125
61,7247.718368,47.6224,1,2,4.20012140274048,7247.718368,47.6224,1,2,3.25998592376709,7247.718368,47.6224,1,2,0.053903605788946,7247.718368,47.6224,1,2,1.64111413347712E-09,7247.718368,47.6224,1,2,0.225714907050133,7247.718368,47.6224,1,2,5.87620663239363E-09,7487.737484,240.0035,1,3,0.000216484069824
62,7367.735284,120.0013,1,3,4.25549840927124,7367.735284,120.0013,1,3,3.26025485992432,7367.735284,120.0013,1,3,0.162310436367989,7367.735284,120.0013,1,3,1.64111413347712E-09,7367.735284,120.0013,1,3,0.685562193393707,7367.735284,120.0013,1,3,5.87620663239363E-09,7607.734384,360.0004,1,3,0.000310897827148
63,7487.737484,240.0035,1,3,4.27800989151001,7487.737484,240.0035,1,3,3.25993633270264,7487.737484,240.0035,1,3,0.270978033542633,7487.737484,240.0035,1,3,1.64111413347712E-09,7487.737484,240.0035,1,3,1.14906990528107,7487.737484,240.0035,1,3,5.87620663239363E-09,7727.735284,480.0013,1,3,0.000203132629395
64,7607.734384,360.0004,1,3,4.30814981460571,7607.734384,360.0004,1,3,3.25993061065674,7607.734384,360.0004,1,3,0.379637718200684,7607.734384,360.0004,1,3,1.64111413347712E-09,7607.734384,360.0004,1,3,1.61554801464081,7607.734384,360.0004,1,3,5.87620663239363E-09,7847.739084,600.0051,1,3,0.000179290771484
65,7727.735284,480.0013,1,3,4.33544778823853,7727.735284,480.0013,1,3,3.25994396209717,7727.735284,480.0013,1,3,0.488299071788788,7727.735284,480.0013,1,3,1.64111413347712E-09,7727.735284,480.0013,1,3,2.08520030975342,7727.735284,480.0013,1,3,5.87620663239363E-09,7967.738284,720.0043,1,3,9.918212890625E-05
66,7847.739084,600.0051,1,3,4.36022996902466,7847.739084,600.0051,1,3,3.25993824005127,7847.739084,600.0051,1,3,0.596963822841644,7847.739084,600.0051,1,3,1.64111413347712E-09,7847.739084,600.0051,1,3,2.55765867233276,7847.739084,600.0051,1,3,5.87620663239363E-09,8087.737584,840.0036,1,3,3.814697265625E-05
67,7967.738284,720.0043,1,3,4.38504457473755,7967.738284,720.0043,1,3,3.25998210906982,7967.738284,720.0043,1,3,0.705630004405975,7967.738284,720.0043,1,3,1.64111413347712E-09,7967.738284,720.0043,1,3,3.03281474113464,7967.738284,720.0043,1,3,5.87620663239363E-09,8207.737984,960.004,1,3,-1.1444091796875E-05
68,8087.737584,840.0036,1,3,4.4000678062439,8087.737584,840.0036,1,3,3.16609477996826,8087.737584,840.0036,1,3,0.813625156879425,8087.737584,840.0036,1,3,1.64111413347712E-09,8087.737584,840.0036,1,3,3.5075044631958,8087.737584,840.0036,1,3,5.87620663239363E-09,8327.734384,1080.0004,1,3,-1.52587890625E-05
69,8207.737984,960.004,1,3,4.40000200271606,8207.737984,960.004,1,3,2.95751094818115,8207.737984,960.004,1,3,0.915672183036804,8207.737984,960.004,1,3,1.64111413347712E-09,8207.737984,960.004,1,3,3.95651173591614,8207.737984,960.004,1,3,5.87620663239363E-09,8447.735484,1200.0015,1,3,4.48226928710938E-05
70,8327.734384,1080.0004,1,3,4.3999981880188,8327.734384,1080.0004,1,3,2.75307941436768,8327.734384,1080.0004,1,3,1.01082491874695,8327.734384,1080.0004,1,3,1.64111413347712E-09,8327.734384,1080.0004,1,3,4.37518453598022,8327.734384,1080.0004,1,3,5.87620663239363E-09,8567.736684,1320.0027,1,3,-4.9591064453125E-05
71,8447.735484,1200.0015,1,3,4.39999341964722,8447.735484,1200.0015,1,3,2.57330417633057,8447.735484,1200.0015,1,3,1.09957027435303,8447.735484,1200.0015,1,3,1.64111413347712E-09,8447.735484,1200.0015,1,3,4.76566410064697,8447.735484,1200.0015,1,3,5.87620663239363E-09,8687.739184,1440.0052,1,3,7.15255737304687E-05
72,8567.736684,1320.0027,1,3,4.40001440048218,8567.736684,1320.0027,1,3,2.41421031951904,8567.736684,1320.0027,1,3,1.18261992931366,8567.736684,1320.0027,1,3,1.64111413347712E-09,8567.736684,1320.0027,1,3,5.13108253479004,8567.736684,1320.0027,1,3,5.87620663239363E-09,8807.738384,1560.0044,1,3,-7.43865966796875E-05
73,8687.739184,1440.0052,1,3,4.39998960494995,8687.739184,1440.0052,1,3,2.27222919464111,8687.739184,1440.0052,1,3,1.26070582866669,8687.739184,1440.0052,1,3,1.64111413347712E-09,8687.739184,1440.0052,1,3,5.47466087341309,8687.739184,1440.0052,1,3,5.87620663239363E-09,8927.738984,1680.005,1,3,-3.52859497070312E-05
74,8807.738384,1560.0044,1,3,4.39998483657837,8807.738384,1560.0044,1,3,2.14753246307373,8807.738384,1560.0044,1,3,1.33432471752167,8807.738384,1560.0044,1,3,1.64111413347712E-09,8807.738384,1560.0044,1,3,5.79858446121216,8807.738384,1560.0044,1,3,5.87620663239363E-09,9047.738584,1800.0046,1,3,7.2479248046875E-05
75,8927.738984,1680.005,1,3,4.40001916885376,8927.738984,1680.005,1,3,2.04025745391846,8927.738984,1680.005,1,3,1.40409016609192,8927.738984,1680.005,1,3,1.64111413347712E-09,8927.738984,1680.005,1,3,6.10555219650269,8927.738984,1680.005,1,3,5.87620663239363E-09,9167.739784,1920.0058,1,3,-1.1444091796875E-05
76,9047.738584,1800.0046,1,3,4.40000009536743,9047.738584,1800.0046,1,3,1.94151020050049,9047.738584,1800.0046,1,3,1.47043013572693,9047.738584,1800.0046,1,3,1.64111413347712E-09,9047.738584,1800.0046,1,3,6.39744806289673,9047.738584,1800.0046,1,3,5.87620663239363E-09,9287.738484,2040.0045,1,3,6.58035278320312E-05
77,9167.739784,1920.0058,1,3,4.39998865127564,9167.739784,1920.0058,1,3,1.85349369049072,9167.739784,1920.0058,1,3,1.53364515304565,9167.739784,1920.0058,1,3,1.64111413347712E-09,9167.739784,1920.0058,1,3,6.67559432983398,9167.739784,1920.0058,1,3,5.87620663239363E-09,9407.737184,2160.0032,1,3,9.1552734375E-05
78,9287.738484,2040.0045,1,3,4.40002965927124,9287.738484,2040.0045,1,3,1.77361583709717,9287.738484,2040.0045,1,3,1.59409296512604,9287.738484,2040.0045,1,3,1.64111413347712E-09,9287.738484,2040.0045,1,3,6.94156503677368,9287.738484,2040.0045,1,3,5.87620663239363E-09,9527.737484,2280.0035,1,3,-2.00271606445312E-05
79,9407.737184,2160.0032,1,3,4.39997529983521,9407.737184,2160.0032,1,3,1.69999408721924,9407.737184,2160.0032,1,3,1.65193963050842,9407.737184,2160.0032,1,3,1.64111413347712E-09,9407.737184,2160.0032,1,3,7.19608974456787,9407.737184,2160.0032,1,3,5.87620663239363E-09,9647.736984,2400.003,1,3,-4.29153442382813E-05
80,9527.737484,2280.0035,1,3,4.39994478225708,9527.737484,2280.0035,1,3,1.63310813903809,9527.737484,2280.0035,1,3,1.70747065544128,9527.737484,2280.0035,1,3,1.64111413347712E-09,9527.737484,2280.0035,1,3,7.44042682647705,9527.737484,2280.0035,1,3,5.87620663239363E-09,9767.736784,2520.0028,1,3,-2.6702880859375E-05
81,9647.736984,2400.003,1,3,4.40001249313355,9647.736984,2400.003,1,3,1.57276630401611,9647.736984,2400.003,1,3,1.7608847618103,9647.736984,2400.003,1,3,1.64111413347712E-09,9647.736984,2400.003,1,3,7.67544889450073,9647.736984,2400.003,1,3,5.87620663239363E-09,9887.734184,2640.0002,1,3,4.38690185546875E-05
82,9767.736784,2520.0028,1,3,4.400062084198,9767.736784,2520.0028,1,3,1.51408672332764,9767.736784,2520.0028,1,3,1.81232440471649,9767.736784,2520.0028,1,3,1.64111413347712E-09,9767.736784,2520.0028,1,3,7.90178346633911,9767.736784,2520.0028,1,3,5.87620663239363E-09,10007.735584,2760.0016,1,3,3.24249267578125E-05
83,9887.734184,2640.0002,1,3,4.39999055862427,9887.734184,2640.0002,1,3,1.45942878723145,9887.734184,2640.0002,1,3,1.86188983917236,9887.734184,2640.0002,1,3,1.64111413347712E-09,9887.734184,2640.0002,1,3,8.11987113952637,9887.734184,2640.0002,1,3,5.87620663239363E-09,10127.734784,2880.0008,1,3,0
84,10007.735584,2760.0016,1,3,4.40000867843628,10007.735584,2760.0016,1,3,1.4062967300415,10007.735584,2760.0016,1,3,1.90963912010193,10007.735584,2760.0016,1,3,1.64111413347712E-09,10007.735584,2760.0016,1,3,8.32996845245361,10007.735584,2760.0016,1,3,5.87620663239363E-09,10247.734784,3000.0008,1,3,-8.20159912109375E-05
85,10127.734784,2880.0008,1,3,4.40002202987671,10127.734784,2880.0008,1,3,1.35575389862061,10127.734784,2880.0008,1,3,1.95567154884338,10127.734784,2880.0008,1,3,1.64111413347712E-09,10127.734784,2880.0008,1,3,8.53251075744629,10127.734784,2880.0008,1,3,5.87620663239363E-09,10367.737984,3120.004,1,3,-1.33514404296875E-05
86,10247.734784,3000.0008,1,3,4.39998579025269,10247.734784,3000.0008,1,3,1.30580234527588,10247.734784,3000.0008,1,3,2.00003504753113,10247.734784,3000.0008,1,3,1.64111413347712E-09,10247.734784,3000.0008,1,3,8.72771072387695,10247.734784,3000.0008,1,3,5.87620663239363E-09,10487.739084,3240.0051,1,3,-3.814697265625E-06
87,10367.737984,3120.004,1,3,4.39998292922974,10367.737984,3120.004,1,3,1.25709533691406,10367.737984,3120.004,1,3,2.04276752471924,10367.737984,3120.004,1,3,1.64111413347712E-09,10367.737984,3120.004,1,3,8.91573333740234,10367.737984,3120.004,1,3,5.87620663239363E-09,10607.738984,3360.005,1,3,-7.62939453125E-06
88,10487.739084,3240.0051,1,3,4.40004682540894,10487.739084,3240.0051,1,3,1.20673561096191,10487.739084,3240.0051,1,3,2.08382749557495,10487.739084,3240.0051,1,3,1.64111413347712E-09,10487.739084,3240.0051,1,3,9.09639644622803,10487.739084,3240.0051,1,3,5.87620663239363E-09,10727.738584,3480.0046,1,3,2.76565551757812E-05
89,10607.738984,3360.005,1,3,4.40002202987671,10607.738984,3360.005,1,3,1.15979766845703,10607.738984,3360.005,1,3,2.12324523925781,10607.738984,3360.005,1,3,1.64111413347712E-09,10607.738984,3360.005,1,3,9.26983547210693,10607.738984,3360.005,1,3,5.87620663239363E-09,10847.738684,3600.0047,1,3,3.0517578125E-05
90,10727.738584,3480.0046,1,3,4.39999341964722,10727.738584,3480.0046,1,3,1.11637496948242,10727.738584,3480.0046,1,3,2.16117787361145,10727.738584,3480.0046,1,3,1.64111413347712E-09,10727.738584,3480.0046,1,3,9.43673896789551,10727.738584,3480.0046,1,3,5.87620663239363E-09,10967.736484,3720.0025,1,3,-1.33514404296875E-05
91,10847.738684,3600.0047,1,3,4.39999151229858,10847.738684,3600.0047,1,3,1.07551574707031,10847.738684,3600.0047,1,3,2.1977117061615,10847.738684,3600.0047,1,3,1.64111413347712E-09,10847.738684,3600.0047,1,3,9.597487449646,10847.738684,3600.0047,1,3,5.87620663239363E-09,11087.740284,3840.0063,1,3,2.86102294921875E-05
92,10967.736484,3720.0025,1,3,4.39995336532593,10967.736484,3720.0025,1,3,1.03609657287598,10967.736484,3720.0025,1,3,2.23289608955383,10967.736484,3720.0025,1,3,1.64111413347712E-09,10967.736484,3720.0025,1,3,9.75229930877686,10967.736484,3720.0025,1,3,5.87620663239363E-09,11207.734584,3960.0006,1,3,4.29153442382813E-05
93,11087.740284,3840.0063,1,3,4.40002489089966,11087.740284,3840.0063,1,3,0.997522354125977,11087.740284,3840.0063,1,3,2.26678586006165,11087.740284,3840.0063,1,3,1.64111413347712E-09,11087.740284,3840.0063,1,3,9.9014139175415,11087.740284,3840.0063,1,3,5.87620663239363E-09,11327.740684,4080.0067,1,3,8.86917114257813E-05
94,11207.734584,3960.0006,1,3,4.39999914169312,11207.734584,3960.0006,1,3,0.961033821105957,11207.734584,3960.0006,1,3,2.29942560195923,11207.734584,3960.0006,1,3,1.64111413347712E-09,11207.734584,3960.0006,1,3,10.0450286865234,11207.734584,3960.0006,1,3,5.87620663239363E-09,11447.734884,4200.0009,1,3,-3.4332275390625E-05
95,11327.740684,4080.0067,1,3,4.39998865127564,11327.740684,4080.0067,1,3,0.924373626708984,11327.740684,4080.0067,1,3,2.33083868026733,11327.740684,4080.0067,1,3,1.64111413347712E-09,11327.740684,4080.0067,1,3,10.1832456588745,11327.740684,4080.0067,1,3,5.87620663239363E-09,11567.735684,4320.0017,1,3,-6.67572021484375E-06
96,11447.734884,4200.0009,1,3,4.39997148513794,11447.734884,4200.0009,1,3,0.887794494628906,11447.734884,4200.0009,1,3,2.36103057861328,11447.734884,4200.0009,1,3,1.64111413347712E-09,11447.734884,4200.0009,1,3,10.3160905838013,11447.734884,4200.0009,1,3,5.87620663239363E-09,11687.734184,4440.0002,1,3,2.6702880859375E-05
97,11567.735684,4320.0017,1,3,4.4000506401062,11567.735684,4320.0017,1,3,0.851907730102539,11567.735684,4320.0017,1,3,2.39001512527466,11567.735684,4320.0017,1,3,1.64111413347712E-09,11567.735684,4320.0017,1,3,10.4436235427856,11567.735684,4320.0017,1,3,5.87620663239363E-09,11807.740384,4560.0064,1,3,-4.29153442382813E-05
98,11687.734184,4440.0002,1,3,4.40001153945923,11687.734184,4440.0002,1,3,0.817588806152344,11687.734184,4440.0002,1,3,2.41784238815308,11687.734184,4440.0002,1,3,1.64111413347712E-09,11687.734184,4440.0002,1,3,10.5660619735718,11687.734184,4440.0002,1,3,5.87620663239363E-09,11927.737784,4680.0038,1,3,8.86917114257813E-05
99,11807.740384,4560.0064,1,3,4.4000506401062,11807.740384,4560.0064,1,3,0.784049987792969,11807.740384,4560.0064,1,3,2.44454407691956,11807.740384,4560.0064,1,3,1.64111413347712E-09,11807.740384,4560.0064,1,3,10.6835498809814,11807.740384,4560.0064,1,3,5.87620663239363E-09,12047.740584,4800.0066,1,3,-3.91006469726562E-05
100,11927.737784,4680.0038,1,3,4.39996576309204,11927.737784,4680.0038,1,3,0.750933647155762,11927.737784,4680.0038,1,3,2.47011947631836,11927.737784,4680.0038,1,3,1.64111413347712E-09,11927.737784,4680.0038,1,3,10.7960824966431,11927.737784,4680.0038,1,3,5.87620663239363E-09,12167.734584,4920.0006,1,3,-5.81741333007812E-05
101,12047.740584,4800.0066,1,3,4.40004301071167,12047.740584,4800.0066,1,3,0.719894409179688,12047.740584,4800.0066,1,3,2.49463725090027,12047.740584,4800.0066,1,3,1.64111413347712E-09,12047.740584,4800.0066,1,3,10.9039602279663,12047.740584,4800.0066,1,3,5.87620663239363E-09,12287.734784,5040.0008,1,3,5.53131103515625E-05
102,12167.734584,4920.0006,1,3,4.39994955062866,12167.734584,4920.0006,1,3,0.689906120300293,12167.734584,4920.0006,1,3,2.51813006401062,12167.734584,4920.0006,1,3,1.64111413347712E-09,12167.734584,4920.0006,1,3,11.0073280334473,12167.734584,4920.0006,1,3,5.87620663239363E-09,12448.174544,120.0029,1,4,-0.000289916992188
103,12287.734784,5040.0008,1,3,4.39997529983521,12287.734784,5040.0008,1,3,0.661469459533691,12287.734784,5040.0008,1,3,2.54065465927124,12287.734784,5040.0008,1,3,1.64111413347712E-09,12287.734784,5040.0008,1,3,11.1064357757568,12287.734784,5040.0008,1,3,5.87620663239363E-09,12568.173144,240.0015,1,4,-1.71661376953125E-05
104,12328.122784,5080.3888,1,3,4.39996862411499,12328.122784,5080.3888,1,3,0.651997566223145,12328.122784,5080.3888,1,3,2.54802536964416,12328.122784,5080.3888,1,3,1.64111413347712E-09,12328.122784,5080.3888,1,3,11.1388673782349,12328.122784,5080.3888,1,3,5.87620663239363E-09,12748.267436,120.0043,1,5,0.000273704528809
105,12448.174544,120.0029,1,4,4.25939893722534,12448.174544,120.0029,1,4,0,12448.174544,120.0029,1,4,2.5480260848999,12448.174544,120.0029,1,4,1.64111413347712E-09,12448.174544,120.0029,1,4,11.1388702392578,12448.174544,120.0029,1,4,5.87620663239363E-09,12868.264236,240.0011,1,5,-0.000335693359375
106,12568.173144,240.0015,1,4,4.24222040176392,12568.173144,240.0015,1,4,0,12568.173144,240.0015,1,4,2.5480260848999,12568.173144,240.0015,1,4,1.64111413347712E-09,12568.173144,240.0015,1,4,11.1388702392578,12568.173144,240.0015,1,4,5.87620663239363E-09,12988.265336,360.0022,1,5,-0.000530242919922
107,12628.175044,300.0034,1,4,4.23738145828247,12628.175044,300.0034,1,4,0,12628.175044,300.0034,1,4,2.5480260848999,12628.175044,300.0034,1,4,1.64111413347712E-09,12628.175044,300.0034,1,4,11.1388702392578,12628.175044,300.0034,1,4,5.87620663239363E-09,13108.268436,480.0053,1,5,-0.000476837158203
